894	85
893	85
893	86
893	88
893	89
893	90
893	92
894	93
894	94
894	96
896	96
896	97
897	98
898	100
898	101
898	102
900	104
900	105
901	106
902	108
902	109
902	110
902	112
904	114
905	116
906	117
906	118
906	121
906	122
906	124
906	126
906	128
906	129
906	130
906	132
906	133
906	134
906	136
906	138
905	141
905	142
905	144
905	145
904	146
904	148
902	149
902	150
901	153
901	154
901	156
900	157
900	158
898	158
897	161
897	162
897	164
897	165
896	168
896	169
896	170
896	172
894	173
894	174
894	176
894	178
893	178
893	180
893	182
892	184
892	186
892	188
892	189
892	190
892	192
892	193
892	194
892	196
892	200
892	202
893	202
893	204
894	205
894	206
896	208
897	208
900	209
901	209
901	210
902	212
904	212
905	213
906	213
906	214
908	216
909	216
910	217
912	220
913	220
913	221
914	224
916	226
917	228
917	230
917	232
917	233
917	234
917	236
917	237
917	240
917	242
917	244
917	245
917	246
917	248
917	249
917	250
917	252
917	253
917	254
916	256
914	257
913	258
913	260
912	260
910	261
908	261
906	264
905	264
904	264
902	265
901	266
900	268
900	269
900	270
898	270
897	272
896	277
896	278
894	281
894	282
894	284
894	285
894	286
894	288
894	289
894	290
894	292
894	293
894	294
894	296
894	298
896	301
896	302
896	304
896	305
896	308
896	309
896	313
896	316
896	317
896	320
896	321
896	322
896	324
896	325
896	328
896	329
896	332
896	333
896	334
894	334
894	336
893	337
893	340
892	341
892	344
890	345
890	346
890	348
889	349
889	350
888	350
888	352
886	353
886	354
886	356
885	357
885	358
884	358
884	360
882	362
882	364
882	365
882	366
882	368
880	369
880	370
880	372
878	373
876	376
876	377
876	378
874	380
874	381
873	384
873	385
873	386
873	388
873	389
873	390
873	392
873	393
873	394
873	396
873	397
873	400
876	402
877	404
877	406
878	408
880	409
880	410
881	412
882	413
882	414
882	416
884	416
884	417
884	418
885	421
886	422
886	424
888	425
889	428
890	430
892	432
893	433
893	436
894	436
896	437
897	438
897	440
897	441
897	444
897	446
897	449
897	450
897	452
897	453
897	454
897	456
897	458
897	460
897	461
897	462
897	464
897	465
897	466
897	468
897	469
896	472
896	473
896	474
896	476
894	477
894	478
894	480
894	481
894	482
894	484
894	485
894	486
894	488
894	490
896	492
897	493
898	494
900	496
901	497
901	498
901	500
901	501
901	502
901	504
901	505
901	506
901	508
901	509
901	510
901	512
901	513
901	514
901	516
901	518
900	518
900	520
900	522
900	524
898	525
898	526
898	528
898	529
897	530
897	532
897	533
897	536
897	538
897	541
896	542
896	545
896	546
894	549
894	552
894	553
893	557
893	558
893	560
893	561
893	562
893	564
893	568
893	569
893	570
893	572
893	573
893	574
893	576
893	577
893	578
893	580
892	581
892	582
892	584
892	585
892	586
892	588
892	590
892	592
892	594
892	596
892	597
892	598
892	600
892	601
892	602
892	604
892	606
892	608
892	609
892	610
892	612
892	613
892	616
892	617
892	618
892	621
892	625
892	626
892	628
892	629
893	630
893	632
893	633
893	634
893	636
893	637
893	638
893	640
893	641
893	642
893	645
893	649
893	652
893	654
893	657
893	660
893	661
893	662
893	665
893	666
893	668
893	669
893	670
893	672
893	673
893	674
893	676
893	677
893	678
893	681
893	682
893	685
893	686
893	689
893	690
893	693
893	694
893	697
893	698
893	701
893	702
893	706
893	709
893	710
893	713
893	714
893	716
893	718
893	720
893	721
893	724
893	725
893	728
893	730
893	733
893	736
893	737
893	740
893	741
892	742
892	744
892	746
892	748
892	750
