945	714
946	712
948	710
948	709
948	708
948	706
949	705
949	701
950	700
950	698
950	697
950	694
950	693
950	689
950	688
950	686
950	685
948	684
948	681
946	681
946	678
945	677
944	677
942	674
942	673
941	672
940	670
940	669
938	668
938	666
938	665
938	664
938	662
938	661
937	661
937	660
936	660
936	658
934	657
934	656
933	656
933	654
932	653
930	653
929	653
928	652
926	650
925	650
924	649
922	649
921	649
920	648
918	648
918	646
918	645
918	644
918	642
918	641
918	640
918	638
920	637
921	637
922	637
922	636
924	636
926	636
928	634
930	634
932	634
932	633
934	633
936	633
937	633
938	633
940	633
942	633
944	633
946	633
948	633
949	630
949	629
950	628
952	624
953	622
953	621
953	620
953	618
953	617
953	616
953	614
956	612
956	610
956	609
956	608
956	605
954	605
954	602
953	601
952	600
950	598
949	597
948	596
948	594
946	593
946	592
946	590
946	589
948	589
948	588
949	588
949	586
949	585
950	585
950	584
952	584
952	582
953	581
953	580
953	578
953	577
953	574
953	573
954	573
954	570
954	569
954	568
954	566
954	565
954	564
954	562
954	561
954	560
954	558
953	558
952	558
950	558
949	558
948	558
946	558
944	558
942	558
941	558
940	558
937	558
936	558
934	558
933	558
930	558
928	558
926	557
925	557
922	557
921	557
918	556
917	556
917	554
917	553
917	552
917	549
917	548
917	545
918	544
920	542
920	541
920	538
