896	626
896	625
897	622
898	621
898	618
898	617
898	616
898	613
898	609
898	606
898	605
898	604
898	601
898	600
898	596
898	593
900	592
900	589
900	586
900	585
900	582
900	581
901	577
901	576
901	574
901	572
901	570
902	568
902	566
902	565
902	564
904	562
904	560
904	558
904	556
904	554
904	552
904	550
904	548
904	545
904	544
904	542
904	538
906	537
906	533
906	530
906	529
906	528
906	526
906	525
906	524
906	521
906	520
906	518
906	517
906	516
906	514
906	513
906	510
906	509
906	508
906	506
906	505
906	504
906	502
906	501
906	500
906	497
906	494
906	493
906	490
906	489
906	488
906	485
906	484
905	481
905	480
905	478
904	477
904	476
902	474
902	473
902	472
902	469
902	468
902	465
902	464
902	462
902	461
902	458
902	456
904	453
905	450
905	448
906	448
906	446
906	445
906	444
906	442
906	440
906	438
906	436
906	433
905	430
902	426
901	426
898	421
897	421
896	420
894	418
894	417
893	416
892	416
890	414
889	413
886	413
886	412
886	410
885	410
885	409
884	405
882	404
882	402
882	401
882	398
882	397
882	394
882	393
884	392
884	390
884	388
885	388
885	386
886	386
886	385
888	384
888	382
888	381
888	378
889	377
889	376
889	373
889	372
889	369
889	365
889	362
889	358
889	357
889	354
889	352
889	350
889	348
889	346
889	344
889	342
889	341
889	340
889	338
889	337
889	336
889	334
889	333
890	330
892	330
892	328
894	325
896	324
897	322
897	321
898	321
898	320
900	318
900	317
900	316
902	314
902	312
904	310
904	308
904	306
904	304
904	302
904	300
904	298
904	296
904	294
904	292
904	290
904	288
904	286
902	285
902	284
902	282
902	280
902	278
902	277
902	276
902	274
902	273
902	272
902	270
902	269
902	268
902	266
904	265
904	264
905	264
905	262
906	262
908	262
909	262
910	260
912	260
912	258
914	257
916	256
917	256
917	254
918	254
918	253
918	252
920	250
920	248
920	244
920	241
920	237
920	234
918	229
917	225
917	224
913	216
913	214
912	212
912	210
912	209
910	209
909	208
909	206
909	205
908	205
908	202
906	202
906	201
905	201
904	201
902	201
902	200
901	200
900	198
900	197
900	194
900	193
900	190
900	188
900	185
900	184
900	182
900	180
900	178
900	176
901	174
901	173
901	172
902	169
902	168
904	168
905	166
905	165
905	164
906	162
906	161
908	158
909	158
910	158
912	157
913	154
