901	376
902	376
902	374
904	374
905	374
906	373
908	372
909	370
909	369
909	368
910	366
912	364
913	362
913	361
913	360
914	358
914	356
916	356
916	354
917	353
918	350
920	349
921	346
922	345
922	342
922	341
922	340
922	338
922	337
922	334
924	332
924	330
924	329
924	326
924	325
924	324
924	322
924	321
924	320
924	318
924	317
924	316
924	314
924	313
924	312
924	310
924	309
924	308
924	306
922	304
921	302
921	301
920	301
918	297
918	296
917	294
914	293
913	290
912	290
912	289
912	288
912	286
912	285
912	284
912	281
912	280
912	278
913	277
913	274
914	273
917	270
918	269
918	268
918	266
920	264
921	262
922	260
922	258
925	257
925	256
925	254
926	253
926	252
926	250
926	249
926	246
926	245
929	242
929	241
929	240
929	238
929	237
929	236
929	234
929	233
929	232
929	230
929	229
929	226
929	225
930	224
930	222
930	221
930	220
930	217
930	216
930	214
928	210
925	209
924	208
922	206
921	205
920	204
920	201
917	200
917	198
917	196
917	194
916	193
916	192
916	190
916	189
916	186
916	185
916	182
916	181
916	178
916	177
917	174
917	173
917	172
917	169
918	166
921	164
921	162
921	161
921	160
922	157
922	156
925	153
926	152
928	148
929	146
929	145
930	144
930	142
932	141
932	140
933	138
933	137
934	136
934	134
934	133
934	132
934	130
934	129
934	128
934	126
934	125
934	124
934	122
934	121
934	118
934	117
934	114
933	112
933	110
932	110
930	108
930	106
929	105
929	104
929	102
928	102
928	100
926	98
925	97
924	94
924	92
922	90
921	89
920	89
918	89
918	88
917	88
917	86
917	85
917	84
917	81
917	78
917	77
917	76
917	73
917	72
917	69
917	68
918	65
920	64
920	62
920	61
920	60
921	57
922	54
922	53
922	50
922	49
922	45
922	44
922	42
922	40
922	38
922	37
922	36
922	34
922	33
922	30
922	29
922	28
922	26
922	24
922	22
921	21
921	17
921	16
921	14
920	13
918	10
918	9
917	8
917	4
913	1
912	0
910	0
906	0
904	0
900	0
897	0
892	0
889	0
880	0
873	0
860	0
850	0
845	0
828	0
821	0
812	0
794	0
784	0
761	0
753	0
725	0
714	0
705	0
680	0
669	0
642	0
629	0
621	0
592	0
581	0
569	0
546	0
533	0
510	0
497	0
482	0
456	0
442	0
434	0
408	0
397	0
370	0
356	0
322	0
306	0
274	0
257	0
226	0
213	0
197	0
170	0
158	0
149	0
128	0
118	0
97	0
88	0
66	0
53	0
40	0
16	0
5	0
0	0
0	16
0	38
0	66
0	130
0	168
0	237
0	274
0	346
0	388
0	474
0	514
0	553
0	632
0	674
0	714
0	790
0	830
0	906
0	941
0	970
0	1028
0	1040
9	1040
25	1040
41	1040
54	1040
66	1040
84	1040
124	1040
141	1040
192	1040
210	1040
226	1040
260	1040
273	1040
304	1040
317	1040
344	1040
358	1040
376	1040
414	1040
434	1040
469	1040
486	1040
504	1040
549	1040
566	1040
605	1040
625	1040
641	1040
674	1040
689	1040
718	1040
734	1040
749	1040
770	1040
781	1040
796	1040
802	1040
813	1040
817	1040
822	1040
834	1040
840	1040
850	1040
856	1040
861	1040
870	1040
876	1040
884	1040
889	1040
894	1040
897	1040
906	1040
909	1040
918	1040
925	1040
928	1040
932	1040
936	1040
940	1040
941	1040
944	1040
945	1040
948	1040
950	1040
952	1040
953	1040
956	1040
958	1040
961	1040
962	1040
964	1040
968	1040
969	1040
972	1040
973	1040
974	1040
973	1040
972	1040
970	1040
965	1040
962	1040
957	1040
954	1040
953	1040
952	1040
949	1040
948	1040
946	1040
944	1040
942	1040
940	1040
938	1040
937	1040
936	1040
934	1040
936	1040
936	1038
937	1037
938	1036
938	1034
940	1033
940	1030
941	1029
941	1026
942	1026
944	1025
945	1024
945	1022
945	1021
945	1020
948	1017
948	1014
948	1012
948	1010
948	1009
948	1008
948	1006
944	1002
942	1001
941	998
941	997
940	996
938	993
937	992
937	990
936	989
934	988
932	988
930	986
929	986
929	985
926	984
925	984
922	982
920	982
918	982
918	981
918	980
917	980
917	977
916	974
916	972
916	970
916	969
916	968
916	966
916	965
916	964
916	962
916	960
916	958
916	956
916	952
916	950
916	949
916	948
916	946
916	944
916	942
917	941
917	940
917	938
918	936
918	934
920	933
920	932
920	930
920	929
921	928
922	926
924	926
925	924
926	922
928	922
928	921
928	920
928	918
928	917
928	916
928	913
928	912
928	909
928	908
928	906
928	905
928	902
928	901
928	900
926	898
926	897
926	896
925	894
925	892
924	890
924	889
924	888
924	884
924	882
922	882
922	877
922	876
922	874
922	872
922	870
922	869
922	868
922	865
922	864
924	862
924	861
925	861
926	861
926	860
928	858
929	857
930	857
932	854
933	854
934	854
936	853
937	853
938	852
938	850
938	848
938	846
938	845
938	844
938	842
938	841
938	840
940	838
940	837
940	834
940	833
940	830
940	829
940	828
940	826
940	825
940	824
940	822
940	821
940	818
940	817
942	813
942	812
944	810
944	809
944	808
945	806
946	806
946	804
946	802
948	801
948	798
950	796
952	793
952	792
952	790
952	789
952	788
952	786
952	785
952	784
952	782
952	780
952	778
950	777
948	777
946	777
946	776
945	776
944	776
942	776
940	776
938	776
937	776
936	776
934	776
932	773
926	773
925	772
922	770
921	769
920	768
918	768
918	766
917	765
916	764
914	761
914	760
913	760
913	758
913	757
913	756
912	753
912	752
912	749
910	746
910	744
909	742
909	740
909	738
909	736
909	734
909	733
909	732
909	730
908	730
908	729
906	729
905	728
905	726
906	726
908	725
909	725
910	725
913	725
913	724
914	724
916	724
917	724
918	724
920	724
921	724
922	724
924	724
925	722
928	722
929	720
930	720
932	716
933	714
934	712
934	710
936	709
936	708
936	705
938	704
938	701
938	698
938	697
938	694
938	693
938	690
938	689
938	688
937	686
936	685
934	684
934	681
930	678
930	677
929	676
929	674
928	673
928	670
926	668
925	668
925	664
925	662
925	661
924	660
924	657
924	656
924	653
924	652
924	650
924	649
924	648
924	646
924	645
922	644
921	642
921	641
920	641
920	638
918	638
918	637
917	637
917	636
917	634
917	633
917	632
918	632
920	630
921	629
925	626
928	625
930	624
930	622
932	621
933	620
934	620
936	618
936	616
936	614
936	612
936	609
936	608
936	605
936	602
936	601
936	598
936	596
936	592
934	590
934	589
933	586
932	585
932	584
930	582
929	581
929	578
928	577
925	576
924	574
922	573
921	573
918	570
918	569
917	569
917	566
917	565
917	564
917	562
917	561
917	560
917	558
917	557
917	556
917	553
917	552
917	550
917	549
917	546
917	545
917	544
917	542
917	541
917	540
917	538
918	537
918	536
920	534
921	534
922	532
924	530
924	529
925	528
926	526
928	525
928	524
928	522
928	521
929	521
930	518
930	517
930	516
930	514
930	510
930	509
930	504
930	502
929	501
926	498
924	498
922	496
922	494
921	493
921	492
920	490
920	489
920	488
918	486
918	485
918	484
918	481
918	480
918	478
918	477
918	476
920	474
920	473
920	472
921	472
921	470
921	468
922	468
922	466
924	466
925	465
926	464
928	461
929	460
930	457
932	456
933	456
933	454
936	452
936	450
937	448
937	446
937	445
937	444
938	444
938	442
938	441
938	440
938	438
938	437
938	436
938	434
936	433
936	430
934	430
933	428
932	426
932	425
929	422
928	421
926	420
926	418
926	417
925	417
925	416
925	414
924	414
922	413
922	412
922	410
922	408
921	406
921	402
921	401
920	400
920	398
920	397
918	397
918	396
918	394
917	393
916	393
914	392
913	392
912	392
910	392
909	392
908	392
906	392
